feature,missing_rate,unique_count,mean,std,min,max,target_corr,alpha,valid_year,experiment
hs_pitcher_game_type_rate,0.0,419,0.521984338760376,0.0545156300067901,0.3616304397583008,0.7683581709861755,0.0248505985365834,20,2024,alpha_grid
hs_pitcher_game_type_rel,0.0,419,-0.0095971217378973,0.0545156300067901,-0.1699510812759399,0.236776664853096,0.0248506003203939,20,2024,alpha_grid
hs_pitcher_game_type_logit_rel,0.0,419,-0.0365221574902534,0.2249775528907776,-0.6947890520095825,1.0725692510604858,0.0240843979800804,20,2024,alpha_grid
hs_pitcher_batter_hand_n,0.0,535,1640.5743408203125,1726.5762939453125,0.0,7588.0,0.0224381769579145,20,2024,alpha_grid
hs_pitcher_batter_hand_rate,0.0,611,0.5271338224411011,0.0489739663898944,0.3380203247070312,0.7786172032356262,0.0372582273657146,20,2024,alpha_grid
hs_pitcher_batter_hand_rel,0.0,611,-0.0044476818293333,0.0489739626646041,-0.1935611814260482,0.2470356673002243,0.0372582274245635,20,2024,alpha_grid
hs_pitcher_batter_hand_logit_rel,0.0,611,-0.0162990130484104,0.201536163687706,-0.798623263835907,1.131131649017334,0.0366286163141379,20,2024,alpha_grid
hs_pitcher_count_n,0.0,786,425.5073852539063,586.0447387695312,0.0,3648.0,0.0213628032377393,20,2024,alpha_grid
hs_pitcher_count_rate,0.0,2561,0.5273339152336121,0.0471062995493412,0.3481789231300354,0.7531340718269348,0.0313539791423547,20,2024,alpha_grid
hs_pitcher_count_rel,0.0,2561,-0.0042475769296288,0.0471062995493412,-0.1834025830030441,0.2215525358915329,0.0313539785753956,20,2024,alpha_grid
hs_pitcher_count_logit_rel,0.0,2561,-0.0159075520932674,0.1917551457881927,-0.7535480260848999,0.9889033436775208,0.0310946335938125,20,2024,alpha_grid
hs_batter_n,0.0,322,4651.001953125,3782.05078125,0.0,11655.0,0.0076873056388819,20,2024,alpha_grid
hs_batter_rate,0.0,337,0.5293185710906982,0.0336478427052497,0.3908775448799133,0.7492460608482361,-0.002310605242384,20,2024,alpha_grid
hs_batter_rel,0.0,337,-0.0022629010491073,0.0336478389799594,-0.1407039761543274,0.2176645398139953,-0.0023106042195894,20,2024,alpha_grid
hs_batter_logit_rel,0.0,337,-0.0080372411757707,0.1391888111829757,-0.5701195001602173,0.9681008458137512,-0.0023104429638588,20,2024,alpha_grid
hs_pitcher_batter_n,0.0,180,15.918234825134276,27.792177200317383,0.0,207.0,0.015681026604105,20,2024,alpha_grid
hs_pitcher_batter_rate,0.0,1685,0.528597354888916,0.0427272580564022,0.3079347908496856,0.7293245196342468,0.0201987508424129,20,2024,alpha_grid
hs_pitcher_batter_rel,0.0,1685,-0.0029841267969459,0.0427272580564022,-0.223646730184555,0.1977430135011673,0.0201987510566199,20,2024,alpha_grid
hs_pitcher_batter_logit_rel,0.0,1685,-0.0112004019320011,0.1738832294940948,-0.9362866282463074,0.8647037744522095,0.0202823464771808,20,2024,alpha_grid
hs_pitcher_n,0.0,290,2460.622802734375,2343.332275390625,0.0,8670.0,-0.0184783775471501,50,2022,alpha_grid
hs_pitcher_rate,0.0,302,0.5408455729484558,0.048976007848978,0.4144837260246277,0.7451831698417664,0.0738962525505358,50,2022,alpha_grid
hs_pitcher_rel,0.0,302,-0.002296763472259,0.048976007848978,-0.1286586076021194,0.202040821313858,0.0738962511875038,50,2022,alpha_grid
hs_pitcher_logit_rel,0.0,302,-0.0069659692235291,0.2025474458932876,-0.5184597969055176,0.90008544921875,0.0734619894524317,50,2022,alpha_grid
hs_pitcher_game_type_n,0.0,334,2327.22607421875,2366.143310546875,0.0,8670.0,-0.0251639825549073,50,2022,alpha_grid
hs_pitcher_game_type_rate,0.0,383,0.535826563835144,0.0539798475801944,0.3821831941604614,0.7610927224159241,0.1194690838573576,50,2022,alpha_grid
hs_pitcher_game_type_rel,0.0,383,-0.0073157651349902,0.0539798475801944,-0.1609591394662857,0.2179503589868545,0.119469083228174,50,2022,alpha_grid
hs_pitcher_game_type_logit_rel,0.0,383,-0.0269726458936929,0.223109021782875,-0.6532914638519287,0.9856799840927124,0.1197241864277409,50,2022,alpha_grid
hs_pitcher_batter_hand_n,0.0,501,1242.2786865234375,1201.0301513671875,0.0,5135.0,-0.0163915762012691,50,2022,alpha_grid
hs_pitcher_batter_hand_rate,0.0,594,0.5393351912498474,0.0499975234270095,0.3925659954547882,0.739471971988678,0.0768776014279395,50,2022,alpha_grid
hs_pitcher_batter_hand_rel,0.0,594,-0.0038071451708674,0.0499975234270095,-0.1505763679742813,0.1963296383619308,0.0768776021351677,50,2022,alpha_grid
hs_pitcher_batter_hand_logit_rel,0.0,594,-0.0134115908294916,0.2053354978561401,-0.6095384955406189,0.8702264428138733,0.0767637682634822,50,2022,alpha_grid
hs_pitcher_count_n,0.0,615,324.1838684082031,413.3515930175781,0.0,2263.0,-0.0084382974156991,50,2022,alpha_grid
hs_pitcher_count_rate,0.0,2273,0.5396741628646851,0.0413952879607677,0.3866571485996246,0.7014283537864685,0.0661453886559319,50,2022,alpha_grid
hs_pitcher_count_rel,0.0,2273,-0.0034681814722716,0.0413952879607677,-0.1564851999282837,0.158285990357399,0.066145386498069,50,2022,alpha_grid
hs_pitcher_count_logit_rel,0.0,2273,-0.012757328338921,0.1684622317552566,-0.6343852877616882,0.6811091899871826,0.0662143989419894,50,2022,alpha_grid
hs_batter_n,0.0,288,3106.579833984375,2437.2021484375,0.0,6914.0,-0.0494182925170177,50,2022,alpha_grid
hs_batter_rate,0.0,315,0.5471107959747314,0.041071031242609,0.423681229352951,0.7225955724716187,0.0623107253959975,50,2022,alpha_grid
hs_batter_rel,0.0,315,0.0039684581570327,0.0410710275173187,-0.1194611340761184,0.1794532388448715,0.0623107221391878,50,2022,alpha_grid
hs_batter_logit_rel,0.0,315,0.0181192196905612,0.1711716800928115,-0.4806792140007019,0.7843737006187439,0.062442734074299,50,2022,alpha_grid
hs_pitcher_batter_n,0.0,136,13.87257957458496,22.91490364074707,0.0,148.0,-0.0167592673908318,50,2022,alpha_grid
hs_pitcher_batter_rate,0.0,1291,0.540945827960968,0.0256946627050638,0.3838933110237121,0.6832465529441833,0.0328531009902075,50,2022,alpha_grid
hs_pitcher_batter_rel,0.0,1291,-0.0021965319756418,0.0256946608424186,-0.1592490375041961,0.1401041746139526,0.0328530908483231,50,2022,alpha_grid
hs_pitcher_batter_logit_rel,0.0,1291,-0.0084475520998239,0.1039485558867454,-0.6460550427436829,0.5957323312759399,0.0327398465499062,50,2022,alpha_grid
hs_pitcher_n,0.0,305,3178.159423828125,2861.623779296875,0.0,10931.0,0.0237704726422007,50,2023,alpha_grid
hs_pitcher_rate,0.0,318,0.5375486016273499,0.0460932925343513,0.4284768402576446,0.7151973247528076,0.0335274279652048,50,2023,alpha_grid
hs_pitcher_rel,0.0,318,-0.0019878409802913,0.0460932925343513,-0.1110596656799316,0.1756608039140701,0.0335274297910406,50,2023,alpha_grid
hs_pitcher_logit_rel,0.0,318,-0.0062977797351777,0.1885635405778885,-0.4465451836585998,0.7622849941253662,0.0329783179425895,50,2023,alpha_grid
hs_pitcher_game_type_n,0.0,362,2990.047607421875,2900.352294921875,0.0,10931.0,0.0236945431778734,50,2023,alpha_grid
hs_pitcher_game_type_rate,0.0,420,0.5325640439987183,0.0570920668542385,0.3395133316516876,0.74840247631073,0.0276922085812149,50,2023,alpha_grid
hs_pitcher_game_type_rel,0.0,420,-0.0069724922068417,0.0570920668542385,-0.2000231742858886,0.2088659852743148,0.0276922091924371,50,2023,alpha_grid
hs_pitcher_game_type_logit_rel,0.0,420,-0.0254502724856138,0.235593780875206,-0.823940634727478,0.9316334128379822,0.0268017010543373,50,2023,alpha_grid
hs_pitcher_batter_hand_n,0.0,542,1605.34326171875,1465.05615234375,0.0,6882.0,0.0241727433215644,50,2023,alpha_grid
hs_pitcher_batter_hand_rate,0.0,627,0.5368918180465698,0.0488849245011806,0.3718104064464569,0.7232936024665833,0.0427109605603891,50,2023,alpha_grid
hs_pitcher_batter_hand_rel,0.0,627,-0.0026447116397321,0.0488849245011806,-0.1677260994911193,0.1837571114301681,0.0427109616416491,50,2023,alpha_grid
hs_pitcher_batter_hand_logit_rel,0.0,627,-0.0089509161189198,0.2000595331192016,-0.6829348206520081,0.8023814558982849,0.0421976661682581,50,2023,alpha_grid
hs_pitcher_count_n,0.0,720,418.19036865234375,513.193359375,0.0,2899.0,0.0226993568806447,50,2023,alpha_grid
hs_pitcher_count_rate,0.0,2559,0.5372844934463501,0.0435551889240741,0.3850382566452026,0.7040027976036072,0.0388042361377013,50,2023,alpha_grid
hs_pitcher_count_rel,0.0,2559,-0.002251990372315,0.0435551889240741,-0.1544982343912124,0.164466306567192,0.0388042357806496,50,2023,alpha_grid
hs_pitcher_count_logit_rel,0.0,2559,-0.0077893240377306,0.1771645843982696,-0.6266941428184509,0.7079554796218872,0.038590005834637,50,2023,alpha_grid
hs_batter_n,0.0,314,3924.316650390625,3117.79638671875,0.0,9472.0,0.0037192955158078,50,2023,alpha_grid
hs_batter_rate,0.0,326,0.5383032560348511,0.0393007323145866,0.4626183807849884,0.726071834564209,-0.0068355498978499,50,2023,alpha_grid
hs_batter_rel,0.0,326,-0.0012333267368376,0.0393007323145866,-0.0769181102514267,0.1865353435277938,-0.0068355504373169,50,2023,alpha_grid
hs_batter_logit_rel,0.0,326,-0.0031892589759081,0.1633563190698623,-0.3082828223705292,0.8163062334060669,-0.0068589492670363,50,2023,alpha_grid
hs_pitcher_batter_n,0.0,162,16.475439071655273,26.420839309692383,0.0,185.0,0.0099137265868111,50,2023,alpha_grid
hs_pitcher_batter_rate,0.0,1619,0.537494421005249,0.0276402533054351,0.3788453638553619,0.694839358329773,0.0206356117363612,50,2023,alpha_grid
hs_pitcher_batter_rel,0.0,1619,-0.0020420718938112,0.0276402551680803,-0.1606911420822143,0.1553028225898742,0.0206356060845486,50,2023,alpha_grid
hs_pitcher_batter_logit_rel,0.0,1619,-0.0077936858870089,0.1117948293685913,-0.6529288291931152,0.6643653512001038,0.020740100538124,50,2023,alpha_grid
hs_pitcher_n,0.0,297,3241.064208984375,3371.728271484375,0.0,13637.0,0.0230474996394351,50,2024,alpha_grid
hs_pitcher_rate,0.0,311,0.5273551344871521,0.0435467585921287,0.4142003059387207,0.7206949591636658,0.0282648892355686,50,2024,alpha_grid
hs_pitcher_rel,0.0,311,-0.0042264014482498,0.0435467585921287,-0.1173812076449394,0.1891134679317474,0.0282648855298335,50,2024,alpha_grid
hs_pitcher_logit_rel,0.0,311,-0.0156919229775667,0.1781629025936126,-0.4731226861476898,0.8214171528816223,0.0277704218784021,50,2024,alpha_grid
hs_pitcher_game_type_n,0.0,368,3010.484375,3399.991943359375,0.0,13539.0,0.0229227184036227,50,2024,alpha_grid
hs_pitcher_game_type_rate,0.0,419,0.5220397114753723,0.0501670502126216,0.3963412046432495,0.7488436102867126,0.0266418820623765,50,2024,alpha_grid
hs_pitcher_game_type_rel,0.0,419,-0.009541817009449,0.0501670502126216,-0.13524030148983,0.2172621041536331,0.0266418792513593,50,2024,alpha_grid
hs_pitcher_game_type_logit_rel,0.0,419,-0.0367377661168575,0.2056683152914047,-0.5472280383110046,0.965959906578064,0.0260472505140954,50,2024,alpha_grid
hs_pitcher_batter_hand_n,0.0,535,1640.5743408203125,1726.5762939453125,0.0,7588.0,0.0224381769579145,50,2024,alpha_grid
hs_pitcher_batter_hand_rate,0.0,610,0.5269080400466919,0.0451910197734832,0.3569351136684418,0.749324381351471,0.0393958584425749,50,2024,alpha_grid
hs_pitcher_batter_hand_rel,0.0,611,-0.0046735014766454,0.0451910197734832,-0.1746464073657989,0.2177429050207138,0.0393958599869334,50,2024,alpha_grid
hs_pitcher_batter_hand_logit_rel,0.0,611,-0.0176032446324825,0.1844915151596069,-0.7151861190795898,0.9685179591178894,0.0389870799193919,50,2024,alpha_grid
hs_pitcher_count_n,0.0,786,425.5073852539063,586.0447387695312,0.0,3648.0,0.0213628032377393,50,2024,alpha_grid
hs_pitcher_count_rate,0.0,2561,0.5277695059776306,0.0399196855723857,0.3676937222480774,0.6955077052116394,0.0338611659718012,50,2024,alpha_grid
hs_pitcher_count_rel,0.0,2561,-0.0038120043464004,0.0399196855723857,-0.1638877838850021,0.1639261692762375,0.0338611647425666,50,2024,alpha_grid
hs_pitcher_count_logit_rel,0.0,2561,-0.0145138455554842,0.1616741567850113,-0.6686180233955383,0.6995017528533936,0.0337403376621428,50,2024,alpha_grid
hs_batter_n,0.0,322,4651.001953125,3782.05078125,0.0,11655.0,0.0076873056388819,50,2024,alpha_grid
hs_batter_rate,0.0,337,0.5289835929870605,0.0310811884701252,0.4143281877040863,0.7180132269859314,-0.0022140608437653,50,2024,alpha_grid
hs_batter_rel,0.0,337,-0.0025979233905673,0.0310811884701252,-0.1172533109784126,0.1864317506551742,-0.0022140609170848,50,2024,alpha_grid
hs_batter_logit_rel,0.0,337,-0.0096044186502695,0.1276670098304748,-0.472595602273941,0.8081335425376892,-0.0021957816287961,50,2024,alpha_grid
hs_pitcher_batter_n,0.0,180,15.918234825134276,27.792177200317383,0.0,207.0,0.015681026604105,50,2024,alpha_grid
hs_pitcher_batter_rate,0.0,1685,0.5297974348068237,0.0261347889900207,0.3771038651466369,0.6687851548194885,0.0209732184344705,50,2024,alpha_grid
hs_pitcher_batter_rel,0.0,1685,-0.0017840455984696,0.0261347889900207,-0.1544776409864425,0.1372036188840866,0.0209732188461967,50,2024,alpha_grid
hs_pitcher_batter_logit_rel,0.0,1685,-0.0068521709181368,0.1055306270718574,-0.6283535361289978,0.5762010812759399,0.021046241478078,50,2024,alpha_grid
hs_pitcher_n,0.0,290,2460.622802734375,2343.332275390625,0.0,8670.0,-0.0184783775471501,100,2022,alpha_grid
hs_pitcher_rate,0.0,302,0.5400459170341492,0.0449648350477218,0.4247435927391052,0.7316051721572876,0.0752295907966067,100,2022,alpha_grid
hs_pitcher_rel,0.0,302,-0.0030964349862188,0.0449648350477218,-0.1183987557888031,0.188462808728218,0.0752295872091307,100,2022,alpha_grid
hs_pitcher_logit_rel,0.0,302,-0.0107229240238666,0.184733048081398,-0.4763297736644745,0.8297821879386902,0.0750577365227944,100,2022,alpha_grid
hs_pitcher_game_type_n,0.0,334,2327.22607421875,2366.143310546875,0.0,8670.0,-0.0251639825549073,100,2022,alpha_grid
hs_pitcher_game_type_rate,0.0,383,0.5355086922645569,0.0498196110129356,0.3880277574062347,0.7316051721572876,0.1173192471427117,100,2022,alpha_grid
hs_pitcher_game_type_rel,0.0,383,-0.0076336651109158,0.0498196110129356,-0.1551145911216735,0.188462808728218,0.1173192461091023,100,2022,alpha_grid
hs_pitcher_game_type_logit_rel,0.0,383,-0.0287611577659845,0.2049079984426498,-0.6286095976829529,0.8297821879386902,0.1175722695333413,100,2022,alpha_grid
hs_pitcher_batter_hand_n,0.0,501,1242.2786865234375,1201.0301513671875,0.0,5135.0,-0.0163915762012691,100,2022,alpha_grid
hs_pitcher_batter_hand_rate,0.0,594,0.5386586785316467,0.0449203811585903,0.3993794023990631,0.7202239632606506,0.0780350896995777,100,2022,alpha_grid
hs_pitcher_batter_hand_rel,0.0,594,-0.0044836737215518,0.0449203811585903,-0.1437629610300064,0.1770816445350647,0.0780350886107188,100,2022,alpha_grid
hs_pitcher_batter_hand_logit_rel,0.0,594,-0.0166695676743984,0.1833056509494781,-0.581051230430603,0.7725733518600464,0.0780862650635024,100,2022,alpha_grid
hs_pitcher_count_n,0.0,615,324.1838684082031,413.3515930175781,0.0,2263.0,-0.0084382974156991,100,2022,alpha_grid
hs_pitcher_count_rate,0.0,2270,0.539916455745697,0.0340055786073207,0.4088222086429596,0.6632623076438904,0.0653915909971179,100,2022,alpha_grid
hs_pitcher_count_rel,0.0,2273,-0.0032259251456707,0.0340055786073207,-0.1343201547861099,0.1201199293136596,0.0653915873801977,100,2022,alpha_grid
hs_pitcher_count_logit_rel,0.0,2273,-0.0122123546898365,0.1378105878829956,-0.5418360829353333,0.5048665404319763,0.0654396743849463,100,2022,alpha_grid
hs_batter_n,0.0,288,3106.579833984375,2437.2021484375,0.0,6914.0,-0.0494182925170177,100,2022,alpha_grid
hs_batter_rate,0.0,315,0.5452718734741211,0.0365975871682167,0.4429491460323334,0.7141784429550171,0.0618832762017641,100,2022,alpha_grid
hs_batter_rel,0.0,315,0.0021294758189469,0.0365975871682167,-0.1001932099461555,0.1710361093282699,0.0618832712940439,100,2022,alpha_grid
hs_batter_logit_rel,0.0,315,0.0101226801052689,0.1515684127807617,-0.4022011756896972,0.7427656650543213,0.0620388961939362,100,2022,alpha_grid
hs_pitcher_batter_n,0.0,136,13.87257957458496,22.91490364074707,0.0,148.0,-0.0167592673908318,100,2022,alpha_grid
hs_pitcher_batter_rate,0.0,1291,0.5417906045913696,0.0161144379526376,0.4362778663635254,0.6394639611244202,0.0322769065048145,100,2022,alpha_grid
hs_pitcher_batter_rel,0.0,1291,-0.0013517135521396,0.0161144379526376,-0.1068644896149635,0.0963216200470924,0.0322768819648567,100,2022,alpha_grid
hs_pitcher_batter_logit_rel,0.0,1291,-0.0052801319397985,0.0650165602564811,-0.4292817115783691,0.4000387787818908,0.0321995466202821,100,2022,alpha_grid
hs_pitcher_n,0.0,305,3178.159423828125,2861.623779296875,0.0,10931.0,0.0237704726422007,100,2023,alpha_grid
hs_pitcher_rate,0.0,318,0.5372290015220642,0.0439677685499191,0.4391970932483673,0.6990161538124084,0.0350655049419173,100,2023,alpha_grid
hs_pitcher_rel,0.0,318,-0.0023074578493833,0.0439677722752094,-0.1003394052386283,0.1594796776771545,0.0350655049700198,100,2023,alpha_grid
hs_pitcher_logit_rel,0.0,318,-0.007795366924256,0.1794954538345337,-0.4028981029987335,0.6841405034065247,0.0346145877889619,100,2023,alpha_grid
hs_pitcher_game_type_n,0.0,362,2990.047607421875,2900.352294921875,0.0,10931.0,0.0236945431778734,100,2023,alpha_grid
hs_pitcher_game_type_rate,0.0,420,0.5325947999954224,0.0528057627379894,0.3776856958866119,0.7243312001228333,0.028910095580822,100,2023,alpha_grid
hs_pitcher_game_type_rel,0.0,420,-0.0069417017512023,0.0528057627379894,-0.1618508100509643,0.1847947239875793,0.0289100958161707,100,2023,alpha_grid
hs_pitcher_game_type_logit_rel,0.0,420,-0.0257598217576742,0.2170802503824234,-0.6578598022460938,0.8075718283653259,0.0281158629608118,100,2023,alpha_grid
hs_pitcher_batter_hand_n,0.0,542,1605.34326171875,1465.05615234375,0.0,6882.0,0.0241727433215644,100,2023,alpha_grid
hs_pitcher_batter_hand_rate,0.0,627,0.5366206169128418,0.0456230156123638,0.3763191699981689,0.7157687544822693,0.0444206627407511,100,2023,alpha_grid
hs_pitcher_batter_hand_rel,0.0,627,-0.0029158652760088,0.0456230156123638,-0.1632173359394073,0.176232248544693,0.0444206647651783,100,2023,alpha_grid
hs_pitcher_batter_hand_logit_rel,0.0,627,-0.0103246523067355,0.1861616671085357,-0.663677990436554,0.765092134475708,0.0440269436503317,100,2023,alpha_grid
hs_pitcher_count_n,0.0,720,418.19036865234375,513.193359375,0.0,2899.0,0.0226993568806447,100,2023,alpha_grid
hs_pitcher_count_rate,0.0,2558,0.5375736355781555,0.0370904617011547,0.4065561294555664,0.68129962682724,0.0404531329379649,100,2023,alpha_grid
hs_pitcher_count_rel,0.0,2559,-0.0019628684967756,0.0370904617011547,-0.1329803764820099,0.1417631357908249,0.0404531312943725,100,2023,alpha_grid
hs_pitcher_count_logit_rel,0.0,2559,-0.0069863148964941,0.1504743099212646,-0.536697506904602,0.6012740135192871,0.0403239512186393,100,2023,alpha_grid
hs_batter_n,0.0,314,3924.316650390625,3117.79638671875,0.0,9472.0,0.0037192955158078,100,2023,alpha_grid
